Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Brand New 4 Bedroom House","https://www.airbnb.com/rooms/1161282280805160232","1161282280805160232","12169-17823","15159","421.09","31","117","19","27","None","2","Individual","3.5","8","490","Entire home","No","Upscale","149","5","8","No","No","No","Yes","No","No","No","Yes","143","N/A","574238473","Strict"
"Brampton Retreat With Basement","https://www.airbnb.com/rooms/1497896210657838555","1497896210657838555","12664-18501","16042","250.66","45","141","25","5","High","2","Small","3.5","10","291","Entire home","Yes","Midscale","32","4.8","10","No","No","No","Yes","No","Yes","No","Yes","200","N/A","27547037","Firm"
"Cozy Mississauga Home ~ Toronto & Airport Nearby","https://www.airbnb.com/rooms/22640357","22640357","12663-18545","16043","114.59","99","141","38","18","Low","31","Individual","2.0","6","162","Entire home","Yes","Economy","225","4.9","42","No","No","No","Yes","No","Yes","No","Yes","86","N/A","3974544","Moderate"
"Monthly Stay| Luxury Home|Pool Table","https://www.airbnb.com/rooms/1277724683402634973","1277724683402634973","12206-19261","16192","184","25","353","33","6","None","28","Small","2.5","10","267","Entire home","Yes","Midscale","13","N/A","N/A","No","No","No","Yes","No","No","No","Yes","178","N/A","574954667","Firm"
"Modern Home + Loft + Jacuzzi Tub","https://www.airbnb.com/rooms/1406163295439950339","1406163295439950339","13385-18890","16285","220.06","35","213","34","4","None","2","Small","3.5","6","254","Entire home","Yes","Midscale","32","4.5","14","No","No","No","Yes","No","No","No","Yes","128","N/A","58464752","Flexible"
"4 Bedroom Basement Apartment","https://www.airbnb.com/rooms/1425678872146406877","1425678872146406877","14448-18315","16486","155.52","56","191","25","4","Moderate","1","Individual","2.0","8","160","Entire home","Yes","Midscale","69","4.96","28","No","No","No","Yes","No","No","No","Yes","100","1","696680806","Flexible"
"100% Privacy ~4BR, 3.5 WR ~Foosball ~Board Games","https://www.airbnb.com/rooms/1413021808242094031","1413021808242094031","14160-19253","16751","180.12","74","125","24","17","Moderate","2","Individual","3.5","8","219","Entire townhouse","Yes","Midscale","147","5","11","No","No","No","Yes","No","No","No","Yes","196","1","693497046","Moderate"
"100% Private & Spotless ~EV Charger ~Monthly Stay","https://www.airbnb.com/rooms/1414536290354077292","1414536290354077292","14426-19493","16997","236.07","44","165","15","6","Low","30","Individual","2.5","7","194","Entire home","No","Midscale","74","4.42","12","No","No","Yes","Yes","Yes","No","No","Yes","160","N/A","693881789","Flexible"
"4-Bedroom Upper Level Home In A Prime Location","https://www.airbnb.com/rooms/33472462","33472462","12713-20229","17146","211.67","27","305","8","13","None","1","Small","2.5","7","231","Entire home","Yes","Midscale","40","4.38","16","No","No","No","Yes","No","No","No","Yes","128","N/A","252196693","Moderate"
"Elegant Home In Mississauga","https://www.airbnb.com/rooms/1284850819746831058","1284850819746831058","14006-20057","17254","230.05","36","208","40","11","Low","1","Individual","2.5","10","271","Entire home","Yes","Midscale","106","4.89","9","No","No","No","Yes","No","No","No","Yes","161","1","566359619","Limited"
"The Westline Luxe Home- 4BR House | 2 Free Parking","https://www.airbnb.com/rooms/1542362268820032770","1542362268820032770","13808-20227","17293","201.08","80","108","3","15","High","2","Small","2.5","8","253","Entire home","Yes","Midscale","10","5","7","No","No","No","Yes","No","No","No","Yes","249","1","726399374","Moderate"
"100% Private 5BR ~ Luxe Stay, Clean, And Relaxing","https://www.airbnb.com/rooms/1415983834309589544","1415983834309589544","13292-21381","17337","216.71","36","220","14","21","Moderate","30","Individual","3.5","10","289","Entire home","Yes","Midscale","60","N/A","N/A","No","No","No","Yes","No","No","No","Yes","199","N/A","694257414","Moderate"
"Place To Relax With Whole Family","https://www.airbnb.com/rooms/1448207467513056600","1448207467513056600","14876-20126","17619","225.88","40","196","25","7","Moderate","3","Small","3.5","8","229","Entire home","Yes","Midscale","49","4.8","15","No","No","No","Yes","No","No","No","Yes","N/A","N/A","592807531","Moderate"
"Best Home With Quite Area","https://www.airbnb.com/rooms/1156445801754204245","1156445801754204245","14592-19999","17711","230.01","52","147","52","5","None","1","Individual","3.5","8","310","Entire home","No","Midscale","17","4.86","22","No","No","No","No","No","No","No","No","109","N/A","344395295","Flexible"
"The Tenth Wonder In Mississauga","https://www.airbnb.com/rooms/1479678490479549315","1479678490479549315","14648-20326","17779","433.64","27","152","17","4","High","2","Small","3.5","16","402","Entire guest suite","Yes","Upscale","13","4.74","19","No","No","No","Yes","No","Yes","No","Yes","232","1","574660787","Firm"
"Pirate-Themed 4BR Escape | 7 Beds +Office +Parking","https://www.airbnb.com/rooms/1476695000669979893","1476695000669979893","15584-20101","18171","239.09","55","139","9","3","High","1","Moderate","3.5","16","220","Entire home","Yes","Midscale","30","4.4","25","No","No","No","Yes","No","Yes","No","Yes","127","N/A","225801339","Firm"
"Spacious Villa On 4.5 Acres – Nature Meets Luxury","https://www.airbnb.com/rooms/1249349814451148128","1249349814451148128","13012-22008","18323","273.48","39","170","67","8","None","1","Individual","4.5","12","389","Entire home","No","Midscale","2","3.6","5","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","652997055","Firm"
"5 Beds ~Spotless Detached ~Family Friendly Stay","https://www.airbnb.com/rooms/1442273813398131330","1442273813398131330","15179-20904","18361","171.6","52","205","31","14","Moderate","2","Individual","0.0","8","185","Entire home","Yes","Midscale","56","4.75","12","No","No","No","Yes","No","No","No","Yes","258","N/A","700974101","Flexible"
"Stunning Large Home-4 Bedroom 3 Bath-2000+SqFt","https://www.airbnb.com/rooms/785049984854965068","785049984854965068","17013-20533","18509","171.38","94","115","60","5","High","2","Individual","3.0","12","190","Entire home","No","Midscale","N/A","4.86","104","No","No","No","Yes","No","Yes","No","Yes","111","N/A","151013670","Moderate"
"Grand 4BR Home W/Office Space•15 Min To Airport!","https://www.airbnb.com/rooms/1481982730882199552","1481982730882199552","15675-21391","18763","231.64","58","139","15","12","High","3","Individual","2.5","8","259","Entire home","Yes","Midscale","30","4.93","14","No","No","No","Yes","No","No","No","Yes","178","1","711978201","Firm"
"Designer 4BR | Luxe Living + Family-Friendly Fun","https://www.airbnb.com/rooms/1390209148081567617","1390209148081567617","14885-23002","18984","316.41","38","160","41","25","Moderate","30","Individual","3.5","8","381","Entire home","Yes","Upscale","25","N/A","N/A","No","No","No","Yes","No","No","No","Yes","122","N/A","673740458","Moderate"
"Central Mississauga Home, 4 Bedrooms","https://www.airbnb.com/rooms/973392927024251420","973392927024251420","14565-22951","19016","161.15","98","120","18","31","Moderate","14","Individual","2.5","8","259","Entire home","Yes","Midscale","246","4.86","7","No","No","No","Yes","No","Yes","No","Yes","178","1","475975824","Firm"
"Spacious 6BR Family Home | Ideal For Large Groups","https://www.airbnb.com/rooms/1536345563396644297","1536345563396644297","14344-23376","19065","302.62","57","110","11","6","Moderate","2","Moderate","3.5","15","328","Entire home","Yes","Upscale","8","4.6","5","No","No","No","Yes","No","Yes","No","Yes","178","N/A","685047613","Moderate"
"Opulent Comfort, Family Reset.","https://www.airbnb.com/rooms/1262005873533810852","1262005873533810852","15757-23818","19945","191.78","55","188","94","7","High","2","Small","2.5","8","283","Entire home","No","Midscale","22","4.85","13","No","No","No","No","No","No","No","No","210","N/A","21280436","Moderate"
"Best Deal In Brampton For 4bdr Detached Whole Home","https://www.airbnb.com/rooms/1266755690775591503","1266755690775591503","15726-24037","19980","293.82","19","366","30","14","None","3","Individual","2.5","8","448","Entire home","Yes","Upscale","N/A","5","4","No","No","No","Yes","No","Yes","No","Yes","177","N/A","101275231","Moderate"
"A Private Resort In Paradise!","https://www.airbnb.com/rooms/1210175572550776917","1210175572550776917","15378-24191","20110","773.45","8","312","49","6","None","1","Individual","4.0","8","887","Entire home","Yes","Upscale","54","5","3","No","Yes","No","Yes","Yes","No","No","Yes","107","N/A","592517941","Flexible"
"Mississauga-Modern  Furnished  5 BR House","https://www.airbnb.com/rooms/1010527000198416384","1010527000198416384","15402-23867","20536","446.42","13","363","14","18","Low","3","Moderate","3.5","10","392","Entire home","Yes","Upscale","3","4.82","11","No","No","No","Yes","No","No","No","Yes","214","N/A","34367319","Firm"
"Simply Beautiful Home Living In Mississauga","https://www.airbnb.com/rooms/9449460","9449460","16121-24401","20626","113.96","86","210","34","32","Low","28","Small","2.0","7","148","Entire home","Yes","Economy","156","4.48","25","No","No","No","Yes","No","Yes","No","Yes","29","N/A","33831207","Firm"
"Nest Suite Living - Professionally Managed Home","https://www.airbnb.com/rooms/967195920981598590","967195920981598590","16226-24946","20641","177.94","40","289","12","20","None","7","Moderate","2.5","8","259","Entire home","Yes","Midscale","58","4.54","N/A","No","No","No","Yes","No","Yes","No","Yes","213","N/A","421123206","Firm"
"4BR Family Home | Jacuzzi Ensuite | Pet-Friendly","https://www.airbnb.com/rooms/1353041631175920343","1353041631175920343","16680-25444","21393","155.02","72","192","30","26","Low","4","Moderate","4.0","7","214","Entire home","Yes","Midscale","122","4.33","3","No","No","No","Yes","No","Yes","No","Yes","209","N/A","94278208","Firm"
"Private Home Mississauga","https://www.airbnb.com/rooms/1239832260968847582","1239832260968847582","17146-27301","22423","298.97","21","352","12","10","None","1","Small","3.0","16","313","Entire home","Yes","Upscale","14","4.5","N/A","No","No","No","Yes","No","No","No","Yes","150","N/A","332793567","Flexible"
"Bright & Spacious 4-Bedroom Retreat","https://www.airbnb.com/rooms/1430095391626596353","1430095391626596353","18926-25130","22430","222.08","51","200","42","6","Moderate","3","Individual","2.5","7","242","Entire home","Yes","Midscale","61","5","21","No","No","No","Yes","No","Yes","No","Yes","107","1","474204112","Firm"
"Family 4BDR 2BA With Basement In Mississauga!","https://www.airbnb.com/rooms/1457430314972196615","1457430314972196615","19051-25616","22716","220.54","74","140","19","6","Moderate","2","Individual","2.5","8","250","Entire home","Yes","Midscale","26","4.93","15","No","No","No","Yes","No","No","No","Yes","140","1","705135758","Limited"
"4 Bed, 2 Bath Lovely Retreat","https://www.airbnb.com/rooms/1028540691400471279","1028540691400471279","18185-27039","22898","176.14","39","334","12","8","None","2","Moderate","2.0","9","220","Entire home","Yes","Midscale","32","4.88","16","No","No","No","Yes","No","No","No","Yes","85","N/A","68953018","Firm"
"Peaceful House At Mount Pleasant","https://www.airbnb.com/rooms/888975116292144335","888975116292144335","18817-27996","23232","297.85","45","173","41","13","None","5","Small","3.5","10","361","Entire home","Yes","Upscale","193","4.5","10","No","No","No","Yes","No","No","No","Yes","142","N/A","359340090","Firm"
"Chic Modern Living 4-BR 3-Bath House &Free Parking","https://www.airbnb.com/rooms/1481167581527410741","1481167581527410741","19718-26769","23461","234.61","63","158","10","24","High","1","Individual","2.5","8","275","Entire home","Yes","Midscale","45","4.77","13","No","No","No","Yes","No","No","No","Yes","157","1","153298813","Moderate"
"Renovated Home By Toronto | Sleeps 16 | Weddings","https://www.airbnb.com/rooms/1467458830811597265","1467458830811597265","21288-26653","23939","341.99","56","124","19","3","High","1","Moderate","3.0","16","325","Entire home","Yes","Upscale","49","4.62","37","No","No","No","Yes","No","Yes","No","Yes","121","N/A","551441281","Moderate"
"Modern 4BR Executive House","https://www.airbnb.com/rooms/1506874286879860357","1506874286879860357","20517-27255","23945","292.01","64","128","17","11","High","2","Small","4.0","8","327","Entire home","Yes","Upscale","14","4.85","13","No","No","No","Yes","No","No","No","Yes","143","1","365339340","Moderate"
"Stylish 4BR Home 20 Mins From YYZ","https://www.airbnb.com/rooms/45142691","45142691","19528-29373","24721","148.03","70","238","11","27","High","3","Small","3.5","8","316","Entire townhouse","Yes","Economy","128","4.63","16","No","No","No","Yes","No","Yes","No","Yes","312","N/A","87838243","Moderate"
"Cheerful 4-Bedroom Home.","https://www.airbnb.com/rooms/51789109","51789109","19898-28900","25018","179.99","80","173","18","34","None","3","Individual","2.5","8","297","Entire home","Yes","Midscale","193","4.92","38","No","No","No","Yes","No","No","No","Yes","106","1","419543252","Flexible"
"Spacious Family Retreat","https://www.airbnb.com/rooms/1389046277229752087","1389046277229752087","20200-28719","25071","171.72","57","258","18","13","None","1","Moderate","2.5","7","216","Entire home","Yes","Midscale","56","4.8","10","No","No","No","Yes","No","No","No","Yes","128","N/A","685047613","Flexible"
"5 Bedroom Family House","https://www.airbnb.com/rooms/1205206257992504647","1205206257992504647","20792-29595","25402","329.9","33","230","61","4","Low","1","Individual","3.5","14","370","Entire home","Yes","Upscale","136","4.86","22","No","No","No","Yes","No","No","No","Yes","142","1","505870783","Limited"
"Gorgeous 4 Bed Room With Huge Lot And Sauna Bath","https://www.airbnb.com/rooms/679542668420771951","679542668420771951","21010-29590","25715","598.02","12","363","46","9","None","2","Small","3.0","15","400","Entire home","Yes","Upscale","3","4.65","43","No","No","No","Yes","No","No","No","Yes","106","N/A","911331","Moderate"
"Home Away From Home
with An Unbeatable
Backyard","https://www.airbnb.com/rooms/1157947192131685726","1157947192131685726","21924-29140","25768","310.46","33","255","51","6","Low","2","Individual","2.5","8","346","Entire home","Yes","Upscale","111","4.94","31","No","Yes","No","Yes","No","Yes","No","Yes","125","1","57440674","Firm"
"Casa Solara","https://www.airbnb.com/rooms/1313287645328995634","1313287645328995634","21357-30141","25984","216.54","34","355","30","6","Low","3","Small","2.5","8","254","Entire home","Yes","Midscale","11","4.94","17","No","No","No","Yes","No","Yes","No","Yes","177","1","39719247","Firm"
"Family Stay | Pool Table | Main Floor Bath & Sleep","https://www.airbnb.com/rooms/1447281938086030342","1447281938086030342","22316-29677","26144","227.34","51","226","19","9","Moderate","2","Individual","3.5","10","209","Entire home","Yes","Midscale","19","5","17","No","No","No","Yes","No","No","No","Yes","249","1","702296204","Moderate"
"Detached & Spacious Home | Ideal For Work & Relax","https://www.airbnb.com/rooms/1348636095491408617","1348636095491408617","21905-30918","26829","173.09","60","259","6","18","Moderate","4","Individual","3.5","8","174","Entire home","Yes","Midscale","56","4.73","11","No","No","No","Yes","No","No","No","Yes","186","N/A","676802815","Moderate"
"Family Retreat! 5BR, 3WR W/ Main Floor Suite","https://www.airbnb.com/rooms/1364588109383320509","1364588109383320509","22207-30605","26876","206.74","51","256","7","12","Moderate","2","Individual","3.0","10","207","Entire home","Yes","Midscale","58","4.36","14","No","No","No","Yes","No","No","No","Yes","235","N/A","680972817","Flexible"
"Upscale 4BR Unit W/Patio & BBQ Near GO Station","https://www.airbnb.com/rooms/1463205876426633726","1463205876426633726","22519-30054","26971","202.79","80","166","6","7","High","2","Individual","2.5","12","206","Entire guest suite","Yes","Midscale","15","4.76","21","No","No","No","Yes","No","No","No","Yes","139","N/A","133559605","Firm"
"Exquisite Custom-Built 5 BDRM Multi-Level Estate","https://www.airbnb.com/rooms/1353804730597540770","1353804730597540770","19738-31694","27299","310.22","100","88","3","12","High","30","Individual","5.5","10","479","Entire home","Yes","Upscale","109","N/A","N/A","No","No","No","Yes","No","No","No","Yes","323","N/A","678125738","Firm"
"Modern/Spacious 5 BR • Huge Kitchen • W/ Backyard","https://www.airbnb.com/rooms/1317435687736305136","1317435687736305136","22860-31253","27667","238.51","73","160","49","6","Low","1","Individual","3.5","10","246","Entire home","No","Midscale","11","4.71","17","No","No","No","Yes","No","No","No","Yes","203","N/A","668243795","Flexible"
"Large 5BR Near Hospital & School","https://www.airbnb.com/rooms/1448466326971194275","1448466326971194275","20015-31829","27683","214.59","60","216","17","17","None","28","Small","3.5","8","306","Entire home","Yes","Midscale","45","N/A","N/A","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","97098725","Firm"
"Charming 4-Bedroom Oasis In Family Neighborhood","https://www.airbnb.com/rooms/659394898699623779","659394898699623779","23364-31512","27695","193.67","63","226","24","20","None","3","Individual","2.5","8","245","Entire home","Yes","Midscale","140","4.9","60","No","No","No","Yes","No","No","No","Yes","125","1","194933812","Firm"
"Spacious 4BR Home Near Wedding Venues|Free Parking","https://www.airbnb.com/rooms/1190036320192493301","1190036320192493301","23011-31688","27834","212.47","59","222","47","18","None","3","Individual","2.5","6","233","Entire home","Yes","Midscale","121","4.85","20","No","No","No","Yes","No","No","No","Yes","106","N/A","493565266","Moderate"
"Royal Luxury | Central Home W/ Gazebo | By Toronto","https://www.airbnb.com/rooms/1303820267578097087","1303820267578097087","24294-30966","27953","167.38","75","222","31","7","High","2","Small","2.5","8","179","Entire home","No","Midscale","7","4.35","26","No","No","No","Yes","No","Yes","No","Yes","100","N/A","192312604","Moderate"
"House In Heartland Mississauga","https://www.airbnb.com/rooms/1447926282486996006","1447926282486996006","26481-31653","28769","179.81","78","204","12","4","Moderate","1","Small","2.5","7","173","Entire home","Yes","Midscale","56","4.68","40","No","No","No","Yes","No","Yes","No","Yes","71","N/A","5726063","Firm"
"Comfort House","https://www.airbnb.com/rooms/1099542800632001403","1099542800632001403","26046-32114","28833","142.03","58","348","40","7","Low","3","Individual","2.5","6","152","Entire home","Yes","Economy","18","4.87","52","No","No","No","Yes","No","No","No","Yes","113","1","564000043","Firm"
"Spacious 5BR Retreat • 20ft Ceiling • Near Pearson","https://www.airbnb.com/rooms/1434345613321037125","1434345613321037125","20073-34245","28912","295.02","62","157","45","5","High","2","Small","2.5","14","359","Entire home","Yes","Upscale","104","5","2","No","No","No","Yes","No","Yes","No","Yes","178","N/A","690304042","Super Strict 60 Days"
"Home Away From Home| Tennis & Pool Table","https://www.airbnb.com/rooms/1145984510675313028","1145984510675313028","24654-33131","29288","259.19","33","347","38","5","High","1","Small","2.5","12","272","Entire home","Yes","Midscale","19","5","31","No","No","No","Yes","No","No","No","Yes","178","1","574954667","Firm"
"13 Min To Airport • Luxe 4BR Family W/ Baby Gear","https://www.airbnb.com/rooms/1465547815234565109","1465547815234565109","25010-33201","29374","391.65","56","134","19","4","High","1","Small","3.5","8","421","Entire home","Yes","Upscale","35","4.46","26","No","No","No","Yes","No","No","No","Yes","178","N/A","516217373","Moderate"
"Luxury Town 4Bed + Office, Terrace, Free Parking","https://www.airbnb.com/rooms/27613500","27613500","24297-34376","29724","202.2","43","343","11","31","None","28","Small","2.5","8","254","Entire home","Yes","Midscale","23","4.37","49","No","No","No","Yes","No","No","No","Yes","214","N/A","105962592","Firm"
"5 Bedrooms 3 Baths GTA","https://www.airbnb.com/rooms/1204423697443317318","1204423697443317318","21852-36297","29984","325.92","63","145","14","11","Unknown","1","Unknown","3.0","10","466","Entire home","No","Upscale","77","N/A","N/A","No","No","No","No","No","No","No","No","N/A","N/A","198716819","Strict"
"L &R Properties","https://www.airbnb.com/rooms/906420606967147311","906420606967147311","26341-33817","29985","275.09","45","241","89","7","Moderate","2","Individual","2.0","8","295","Entire home","Yes","Midscale","125","4.91","64","No","No","No","Yes","No","No","No","Yes","177","1","29545106","Firm"
"4 Bedroom Home With Fenced Yard In Mississauga","https://www.airbnb.com/rooms/882549465966604931","882549465966604931","24610-34704","30070","187.94","53","301","14","17","High","3","Individual","1.5","8","234","Entire home","Yes","Midscale","65","4.66","32","No","No","No","Yes","No","Yes","No","Yes","215","N/A","512805746","Firm"
"1 Modern And Luxurious 4 BR, 4WR Beautiful Home","https://www.airbnb.com/rooms/1300825802817359183","1300825802817359183","23849-36324","30174","367.98","45","183","30","5","None","2","Small","4.5","8","515","Entire home","Yes","Upscale","135","5","8","No","No","No","Yes","No","No","No","Yes","322","1","657981180","Firm"
"Beautiful 4-Bedroom Modern Home","https://www.airbnb.com/rooms/1235003969260896218","1235003969260896218","22929-36391","30656","208.54","42","354","6","8","None","3","Individual","2.5","8","331","Entire home","Yes","Midscale","12","4.4","5","No","No","No","Yes","No","Yes","No","Yes","57","N/A","599164886","Flexible"
"Cozy 4BR Home In Safe Community Free Parking","https://www.airbnb.com/rooms/1353761379135577671","1353761379135577671","27001-34129","30729","167.92","73","251","16","7","High","2","Individual","2.5","8","155","Entire home","Yes","Midscale","63","4.7","44","No","No","No","Yes","No","No","No","Yes","106","N/A","494878070","Firm"
"Exclusive Monthly Gateway - 6BR Retreat Brampton","https://www.airbnb.com/rooms/1282895327144307625","1282895327144307625","23688-38179","31045","165.13","77","243","36","27","Low","28","Individual","3.5","12","246","Entire home","Yes","Midscale","106","4.8","5","No","No","Yes","Yes","No","Yes","No","Yes","203","N/A","660599636","Moderate"
"Vibrant & Comfy Mississauga Home - 3BR + 2.5BA","https://www.airbnb.com/rooms/1414835929546738400","1414835929546738400","27488-35097","31580","202.44","68","228","18","11","High","1","Small","3.0","9","201","Entire home","Yes","Midscale","33","4.9","29","No","No","No","Yes","No","No","No","Yes","130","N/A","31171784","Limited"
"Oasis In The City","https://www.airbnb.com/rooms/1217470928937881723","1217470928937881723","24488-38622","31587","404.96","60","131","78","4","Unknown","3","Unknown","2.5","12","530","Entire home","No","Upscale","32","4.75","12","No","No","No","No","No","No","No","No","73","N/A","594157724","Firm"
"Elegant Retreat | Toronto Airport & Downtown | New","https://www.airbnb.com/rooms/1408327015401066043","1408327015401066043","27442-36454","32027","363.94","41","214","36","7","High","2","Small","3.5","16","304","Entire home","Yes","Upscale","100","4.92","13","No","No","No","Yes","No","Yes","No","Yes","177","1","690304042","Super Strict 60 Days"
"Spacious 5BR Caledon Family Getaway | Treadmill","https://www.airbnb.com/rooms/1420321524763771564","1420321524763771564","24346-39677","32360","200.99","83","194","17","29","Moderate","2","Small","4.5","10","252","Entire home","Yes","Midscale","67","5","5","No","No","No","Yes","No","No","No","Yes","271","1","549225228","Limited"
"4-bed Spacious Home","https://www.airbnb.com/rooms/948532857599934056","948532857599934056","27425-36158","32364","199.78","60","272","20","12","Moderate","3","Individual","2.5","8","194","Entire home","No","Midscale","34","4.67","45","No","No","No","Yes","No","Yes","No","Yes","117","N/A","276582816","Flexible"
"Elegant, Central Family Friendly 4bd Home","https://www.airbnb.com/rooms/1219757533233866375","1219757533233866375","27299-37754","32548","209.99","44","349","30","17","None","2","Individual","2.5","9","292","Entire home","Yes","Midscale","17","4.82","22","No","No","No","Yes","No","Yes","No","Yes","106","N/A","595235328","Firm"
"Executive Townhouse On A Ravine","https://www.airbnb.com/rooms/1254508410253112462","1254508410253112462","25953-39229","32664","142.64","76","301","38","16","Moderate","1","Small","2.5","8","193","Entire townhouse","Yes","Economy","65","4.77","13","No","No","No","Yes","No","Yes","No","Yes","143","N/A","128899352","Moderate"
"Luxury 3+1 Bedrooms Home…","https://www.airbnb.com/rooms/776425271776632174","776425271776632174","27007-37995","33313","179.1","53","348","37","7","Low","2","Small","2.5","8","237","Entire home","Yes","Midscale","18","4.82","33","No","No","No","Yes","No","Yes","No","Yes","134","N/A","436186812","Firm"
"Luxury 4BR Family Home | Sleeps 8+ | Private Fence","https://www.airbnb.com/rooms/624488527217152530","624488527217152530","27122-39544","33509","155.85","67","319","77","9","High","1","Individual","3.5","8","242","Entire home","Yes","Midscale","47","4.87","30","No","No","No","Yes","No","No","No","Yes","177","N/A","95772114","Flexible"
"Luxury 4BR 4BATH Home BRAMP/MISS","https://www.airbnb.com/rooms/1253984693848010566","1253984693848010566","28959-38535","34119","348.15","27","362","66","7","None","2","Individual","3.5","8","384","Entire home","Yes","Upscale","4","4.92","24","No","No","No","Yes","No","No","No","Yes","159","1","654070055","Flexible"
"Spacious Modern 4BR - Pristinely Clean W Parking","https://www.airbnb.com/rooms/1304751052704509755","1304751052704509755","30037-38426","34120","205.54","81","204","21","6","Moderate","1","Small","2.5","8","194","Entire home","No","Midscale","10","4.54","26","No","No","No","Yes","No","No","No","Yes","131","N/A","596835655","Firm"
"Relaxing 4BR Family Stay | Cozy & Spotless Retreat","https://www.airbnb.com/rooms/1038421672291802495","1038421672291802495","28177-41565","34693","171.75","60","339","17","15","High","3","Individual","3.5","8","189","Entire home","Yes","Midscale","27","4.83","23","No","No","No","Yes","No","Yes","No","Yes","210","N/A","245602342","Moderate"
"Home Theatre ~BBQ ~Gazebo ~Air Hockey ~Fits 12","https://www.airbnb.com/rooms/1392811001777810527","1392811001777810527","29400-39991","35101","461.86","54","140","37","5","Moderate","30","Individual","4.0","12","260","Entire home","Yes","Upscale","174","4.47","17","No","No","Yes","Yes","No","No","No","Yes","244","N/A","687391676","Moderate"
"Family-friendly House Near Toronto Airport","https://www.airbnb.com/rooms/40197456","40197456","29242-40566","35111","181.92","86","225","12","27","Moderate","30","Moderate","2.5","6","214","Entire home","Yes","Midscale","141","4.52","60","No","No","No","Yes","No","Yes","No","Yes","136","N/A","20323803","Flexible"
"Comfortable &Stylish 4BD Stay Near Toronto Airport","https://www.airbnb.com/rooms/998049505672390389","998049505672390389","29796-39878","35294","245.1","41","348","68","6","Moderate","1","Individual","1.0","9","294","Entire home","Yes","Midscale","18","4.77","35","No","No","No","Yes","Yes","No","No","Yes","156","1","304721573","Flexible"
"Modern Retreat 4BR | Brampton","https://www.airbnb.com/rooms/1102360995777668085","1102360995777668085","32573-40545","35320","210.24","76","222","57","5","High","1","Individual","2.5","8","204","Entire home","Yes","Midscale","134","4.86","66","No","No","No","Yes","No","No","No","Yes","143","1","564648874","Firm"
"Chic And Cozy 5 Bedroom House","https://www.airbnb.com/rooms/1250341952098713648","1250341952098713648","25753-43445","35399","372.62","40","236","12","10","High","3","Small","3.0","10","447","Entire home","No","Upscale","46","5","5","No","No","No","Yes","No","No","No","Yes","N/A","N/A","146899051","Strict"
"Comfortable Luxury Home","https://www.airbnb.com/rooms/1179084189009465133","1179084189009465133","29960-39291","35453","281.37","77","163","59","5","Moderate","5","Large","3.0","12","284","Entire home","No","Midscale","4","4.74","35","No","No","No","Yes","No","Yes","No","Yes","206","N/A","520000525","Moderate"
"4-Bed Home Near YYZ Airport/International Centre","https://www.airbnb.com/rooms/1088329215768311769","1088329215768311769","32768-40881","36002","244.91","74","200","54","5","Moderate","2","Individual","4.0","6","252","Entire home","Yes","Midscale","166","4.9","69","No","No","No","Yes","No","No","No","Yes","163","1","163739188","Limited"
"4 Bedroom- Mississauga-SquareOne -Airhockey","https://www.airbnb.com/rooms/840772251955686531","840772251955686531","31759-38428","36127","148.67","68","360","65","4","High","1","Small","2.5","10","151","Entire home","Yes","Economy","6","4.5","167","No","No","No","Yes","No","Yes","No","Yes","106","N/A","6636898","Moderate"
"Contemporary Design | Cozy | Workspace","https://www.airbnb.com/rooms/1260291772956110415","1260291772956110415","28716-43059","36163","167.42","72","301","46","13","Moderate","2","Small","3.0","8","218","Entire home","Yes","Midscale","65","4.6","10","No","No","No","Yes","No","Yes","No","Yes","191","N/A","592211961","Moderate"
"Comfortable 4BR Home | Tranquil • Central Escape","https://www.airbnb.com/rooms/1302533101485531138","1302533101485531138","29505-42506","36730","191.3","55","349","15","15","Low","4","Individual","2.5","8","196","Entire home","Yes","Midscale","14","4.82","11","No","No","No","Yes","No","Yes","No","Yes","185","N/A","664962731","Flexible"
"4 Bedroom 2-Story 3 Bathroom Classic Home","https://www.airbnb.com/rooms/1295932589844416515","1295932589844416515","28444-44188","36940","152.02","74","327","9","20","High","5","Individual","2.5","8","211","Entire home","Yes","Midscale","39","4.67","6","No","No","No","Yes","No","Yes","No","Yes","214","N/A","663529384","Firm"
"100% Private, 4BR ~ 5Bed Riverside Staycation","https://www.airbnb.com/rooms/1319598330499203106","1319598330499203106","32871-41234","36951","187.57","63","315","39","10","Moderate","3","Individual","2.5","10","192","Entire home","Yes","Midscale","13","4.35","23","No","No","No","Yes","No","No","No","Yes","178","N/A","668688632","Flexible"
