Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Modern & Spacious 5BR/ 4Bath","https://www.airbnb.com/rooms/813928888038740568","813928888038740568","17533-28135","22922","238.77","84","114","2","44","None","28","Moderate","4.0","10","345","Entire home","Yes","Midscale","84","N/A","0","No","No","No","Yes","No","No","No","Yes","107","0","4356799","Strict"
"Detached Home In The Beach Area","https://www.airbnb.com/rooms/624424256157607928","624424256157607928","17330-28301","23131","128.51","69","261","30","29","Low","7","Individual","1.5","8","166","Entire home","Yes","Economy","13","5","5","No","No","No","Yes","No","No","No","No","71","1","361988884","Firm"
"4 Beds Lux Home W Ravine View.","https://www.airbnb.com/rooms/1196210419493230901","1196210419493230901","17868-26975","23531","148","50","319","45","9","None","2","Small","2.5","8","199","Entire home","Yes","Economy","47","4.86","7","No","No","No","Yes","No","No","No","Yes","106","1","305253036","Flexible"
"4BR Family Home - Dog-Friendly, Huge Yard, 5 Beds","https://www.airbnb.com/rooms/1458373981048947107","1458373981048947107","20074-27159","23776","220.15","79","136","8","13","High","1","Small","2.5","8","243","Entire home","Yes","Midscale","45","5","11","No","No","No","Yes","No","Yes","No","Yes","83","1","111062342","Limited"
"Brilliant Modded  6BR For 12 Guests With 2 Kitchen","https://www.airbnb.com/rooms/1445100318549369066","1445100318549369066","20697-26853","23843","222.83","73","146","42","6","Moderate","1","Large","4.0","12","203","Entire home","Yes","Midscale","51","4.46","13","No","No","No","Yes","No","No","No","Yes","143","0","186299872","Flexible"
"4B4Bath Wonderhouse FairviewMall& 401+DVP","https://www.airbnb.com/rooms/881632252131777015","881632252131777015","18176-28794","23953","136.09","79","224","121","45","Low","31","Moderate","4.0","8","459","Entire home","Yes","Economy","142","4.83","6","No","No","No","Yes","No","No","No","Yes","214","0","479187034","Moderate"
"Comfortable Modern Home","https://www.airbnb.com/rooms/745153272390858565","745153272390858565","22480-27094","24416","154.53","50","315","29","5","None","2","Individual","2.5","10","150","Entire townhouse","Yes","Midscale","51","4.92","100","No","No","No","Yes","No","No","No","Yes","121","1","484978661","Firm"
"Luxury 5 Bed 3 Bath House","https://www.airbnb.com/rooms/1336265156530216311","1336265156530216311","18601-30181","24616","261.87","66","142","10","26","Moderate","1","Individual","3.0","10","309","Entire home","No","Midscale","13","3.67","3","No","No","No","Yes","Yes","No","No","Yes","N/A","0","673565627","Firm"
"Urban Oasis: Spacious Retreat","https://www.airbnb.com/rooms/952049023937171173","952049023937171173","18723-29349","24900","124.5","58","345","6","13","None","2","Small","2.5","9","202","Entire home","Yes","Economy","21","4.55","11","No","No","No","Yes","No","No","No","Yes","129","0","512383779","Moderate"
"Super Cozy 4 Bedroom Home In Unionville","https://www.airbnb.com/rooms/1441508227015687073","1441508227015687073","23047-28355","25290","205.61","73","169","29","3","Low","2","Small","3.0","5","214","Entire home","Yes","Midscale","27","4.89","35","No","No","No","Yes","No","No","No","Yes","134","1","664476029","Limited"
"Spacious 4BR Getaway | Smart TVs + Parking","https://www.airbnb.com/rooms/1457862027203207054","1457862027203207054","21854-28954","25666","301.95","56","152","9","5","None","28","Individual","2.5","9","263","Entire home","Yes","Midscale","29","4.69","13","No","No","No","Yes","No","No","No","Yes","174","0","705201905","Limited"
"Entire Modern Home","https://www.airbnb.com/rooms/1339163899779700757","1339163899779700757","23883-28319","25752","240.67","35","305","32","2","None","1","Small","2.5","9","286","Entire home","Yes","Midscale","30","4.7","30","No","No","No","Yes","No","No","No","Yes","72","0","357474426","Flexible"
"Detached Oasis 4-Bedroom, Pickering","https://www.airbnb.com/rooms/1111920377507086972","1111920377507086972","19074-31173","26000","216.67","35","344","37","11","None","2","Individual","3.5","8","248","Entire home","Yes","Midscale","22","5","1","No","No","No","Yes","No","No","No","Yes","143","0","563634271","Moderate"
"NEW! 4BR - Free Parking - 3 Minutes To Go Station","https://www.airbnb.com/rooms/1226868348668188424","1226868348668188424","20626-30534","26014","192.69","84","160","41","17","High","2","Individual","2.5","8","268","Entire home","Yes","Midscale","206","5","8","No","No","No","Yes","No","No","No","Yes","157","1","597131251","Firm"
"Modern & Cozy 4BR Detached Home | 5 Parking Spaces","https://www.airbnb.com/rooms/1363905011223167408","1363905011223167408","23011-29358","26191","195.46","76","177","27","5","Moderate","2","Individual","3.0","8","205","Entire home","Yes","Midscale","96","4.46","24","No","No","No","Yes","No","No","No","Yes","142","0","680764870","Moderate"
"Stylish Family Friendly House Near Lake Ontario","https://www.airbnb.com/rooms/978795181354622663","978795181354622663","20234-32264","26397","207.85","46","278","1","38","Moderate","28","Moderate","3.0","8","270","Entire home","Yes","Midscale","88","4","1","No","No","No","Yes","No","No","No","Yes","297","0","20323803","Flexible"
"Charming  Home With Warm & Cozy Vibe","https://www.airbnb.com/rooms/53222009","53222009","22820-30185","26828","229.3","58","203","64","8","Low","1","Individual","3.5","8","256","Entire home","Yes","Midscale","163","4.92","25","No","No","No","Yes","No","No","No","Yes","143","1","288970650","Limited"
"Chic Beaches Area Oasis With Office & Terrace","https://www.airbnb.com/rooms/851356879976620264","851356879976620264","21776-30767","26939","126.47","77","275","81","38","Low","28","Small","2.0","8","167","Entire rental unit","Yes","Economy","91","5","14","No","No","No","Yes","No","Yes","No","Yes","200","1","505757311","Firm"
"Modern 4 Bedroom 3 Bathroom In Quiet Neighbourhood","https://www.airbnb.com/rooms/1400933283148835609","1400933283148835609","21287-34498","28005","144.36","89","217","7","34","None","28","Moderate","3.0","8","200","Entire home","Yes","Economy","34","5","1","No","No","No","Yes","No","No","No","Yes","64","0","132569988","Firm"
"4 Bedroom Beach House - 2 Min Walk To Beach!","https://www.airbnb.com/rooms/1041996966223794337","1041996966223794337","21215-33744","28512","633.6","100","45","21","3","None","2","Individual","4.0","8","844","Entire home","Yes","Upscale","321","5","5","No","No","No","Yes","No","No","No","Yes","251","1","12923763","Firm"
"Large Muskoka-Style Retreat, Close To UTSC","https://www.airbnb.com/rooms/1364035173167737890","1364035173167737890","24098-32304","28743","224.55","84","153","51","6","Unknown","3","Unknown","2.5","8","221","Entire home","No","Midscale","12","4.77","13","No","No","No","No","No","No","No","No","21","0","406268091","Moderate"
"Bright Beach Toronto Home","https://www.airbnb.com/rooms/15127295","15127295","22315-35075","28873","212.3","51","267","96","49","None","28","Small","2.5","8","379","Entire home","Yes","Midscale","99","5","4","No","No","No","Yes","No","No","No","Yes","125","0","50778946","Flexible"
"Gorgeous Luxury Fully Renovated Home/Modern Style","https://www.airbnb.com/rooms/631064742005787931","631064742005787931","21879-35842","29349","217.4","54","250","122","45","None","28","Small","3.5","10","285","Entire home","Yes","Midscale","116","4.71","7","No","No","No","Yes","No","No","No","Yes","286","0","64707091","Firm"
"Upstairs 4bedrooms With 3.5 Bath","https://www.airbnb.com/rooms/1194517525547309103","1194517525547309103","26552-33174","29465","161.01","53","345","47","9","None","2","Small","1.0","8","196","Entire home","Yes","Midscale","16","4.55","29","No","No","No","Yes","No","No","No","Yes","141","0","505309059","Flexible"
"Entire House In Toronto East End","https://www.airbnb.com/rooms/1040049052371545914","1040049052371545914","24888-33646","29615","160.95","68","270","99","11","Low","3","Individual","2.0","8","218","Entire home","Yes","Midscale","96","4.69","32","No","No","No","Yes","No","Yes","No","Yes","108","0","549659702","Firm"
"New Modern 4 Bedroom Home Close To Hwy 401/404/407","https://www.airbnb.com/rooms/41743374","41743374","24476-32935","29709","202.1","53","278","64","5","Low","2","Individual","2.0","8","245","Entire home","Yes","Midscale","88","4.47","78","No","No","No","Yes","No","No","No","Yes","124","0","329675093","Firm"
"Spacious Townhouse In Toronto","https://www.airbnb.com/rooms/1346809614931449151","1346809614931449151","22931-34238","29825","184.1","58","280","66","6","Moderate","2","Small","2.5","8","249","Entire home","Yes","Midscale","51","4.8","5","No","No","No","Yes","No","No","No","Yes","107","0","126289556","Limited"
"Amazing New Spacious 6BR, 7 Beds","https://www.airbnb.com/rooms/1261042836626738620","1261042836626738620","22496-37144","30004","389.67","25","303","25","33","None","29","Small","3.0","12","490","Entire home","Yes","Upscale","63","5","1","No","No","No","Yes","No","Yes","No","Yes","428","0","470779242","Flexible"
"Luxurious 5-Bedroom | Kitchen | 4-Car Parking","https://www.airbnb.com/rooms/1397052300649832286","1397052300649832286","25463-34251","30197","503.28","30","198","16","7","Moderate","1","Individual","2.5","10","353","Entire home","Yes","Upscale","33","4.95","19","No","No","No","Yes","No","No","No","Yes","172","1","686979243","Limited"
"Elegant New Reno Sweet Home","https://www.airbnb.com/rooms/1029069956449649859","1029069956449649859","25233-33424","30309","344.42","54","162","26","8","Low","2","Individual","3.5","10","282","Entire home","No","Upscale","8","4.62","45","No","No","No","Yes","No","Yes","No","Yes","162","0","404995882","Firm"
"Steps From The Lake! Spacious Entire 4BR Retreat","https://www.airbnb.com/rooms/1402269161940618054","1402269161940618054","25658-34762","30390","206.73","59","249","19","17","None","3","Moderate","3.5","9","232","Entire home","Yes","Midscale","6","5","8","No","No","No","Yes","No","No","No","Yes","209","1","94278208","Firm"
"Luxury Modern 4-Bed House | 10 Min To DT Toronto","https://www.airbnb.com/rooms/647349620765814189","647349620765814189","24844-35151","30394","237.45","65","196","8","36","None","28","Individual","3.5","7","329","Entire home","Yes","Midscale","117","4.9","61","No","No","No","Yes","No","Yes","No","Yes","177","1","485383916","Flexible"
"Lovely 4 Bedroom Home","https://www.airbnb.com/rooms/49050656","49050656","25209-34686","30424","269.24","45","252","185","28","None","31","Individual","1.0","8","400","Entire home","Yes","Midscale","114","4.94","48","No","No","No","Yes","Yes","No","No","Yes","0","1","6779536","Firm"
"Dream House In North York/6 Bedrooms/6 Parkings","https://www.airbnb.com/rooms/1092949258294225624","1092949258294225624","24815-34458","30487","417.64","31","232","23","4","None","28","Individual","4.0","16","418","Entire home","Yes","Upscale","134","4.55","22","No","No","No","Yes","No","No","No","Yes","200","0","537627593","Limited"
"Vacation Home In The City!","https://www.airbnb.com/rooms/1167629345414002245","1167629345414002245","21847-37619","30650","785.88","43","91","20","4","None","2","Small","3.5","10","939","Entire home","Yes","Upscale","192","4.75","4","No","No","No","Yes","No","No","No","Yes","219","0","160351432","Flexible"
"Lake Ontario Stylish Family-friendly House","https://www.airbnb.com/rooms/817011001242092246","817011001242092246","22915-37582","30764","224.56","47","290","1","36","Moderate","28","Moderate","3.0","8","270","Entire home","Yes","Midscale","76","4.75","4","No","No","No","Yes","No","No","No","Yes","249","0","20323803","Flexible"
"Beautiful Beach House In The Heart Of The Beaches","https://www.airbnb.com/rooms/557079294377369756","557079294377369756","23127-37159","30776","366.38","72","117","196","10","None","2","Individual","2.0","7","508","Entire home","Yes","Upscale","249","4.55","20","No","No","No","Yes","No","No","No","No","210","0","3154334","Firm"
"FullHouse/2SeparateUnits/Sleep11","https://www.airbnb.com/rooms/1327893528823860908","1327893528823860908","24372-37438","30778","175.87","83","210","56","27","Moderate","28","Moderate","3.5","11","243","Entire home","Yes","Midscale","150","5","3","No","No","No","Yes","No","No","No","Yes","N/A","0","37100402","Super Strict 60 Days"
"Upscale Pickering Escape | Near Lake & Dining","https://www.airbnb.com/rooms/1419098817428780668","1419098817428780668","22218-37662","30959","442.27","32","221","11","6","None","2","Moderate","4.5","10","557","Entire home","Yes","Upscale","10","5","2","No","No","No","Yes","No","No","No","Yes","251","0","685047613","Limited"
"Stunning House In North York","https://www.airbnb.com/rooms/994510859318092477","994510859318092477","23440-38148","31175","302.67","47","220","8","39","Moderate","28","Moderate","4.5","8","326","Entire home","Yes","Midscale","146","5","3","No","Yes","No","Yes","No","Yes","No","Yes","107","0","165124493","Flexible"
"Luxe Retreat: Modern Gem 4B/2.5B+Office,5G,Parking","https://www.airbnb.com/rooms/996527206955321436","996527206955321436","28317-35289","31485","195.56","81","200","17","9","High","2","Large","2.5","10","173","Entire home","No","Midscale","19","4.51","94","No","No","No","No","No","No","No","No","29","0","486665447","Strict"
"New Luxury Desig Home! Unique One In Precious Area","https://www.airbnb.com/rooms/648641785262312213","648641785262312213","24562-39029","31872","297.87","58","184","14","31","Moderate","28","Small","4.5","7","335","Entire home","Yes","Midscale","182","5","1","No","No","Yes","Yes","No","Yes","No","Yes","143","0","31789567","Firm"
"Cozy Modern Family Home • 5BR","https://www.airbnb.com/rooms/1468359392423972598","1468359392423972598","24225-40377","32656","403.16","89","91","13","34","Unknown","2","Unknown","5.0","10","536","Entire home","No","Upscale","15","5","1","No","No","No","Yes","No","No","No","Yes","107","0","265344717","Limited"
"6 Beds Full House W Ravine View","https://www.airbnb.com/rooms/1196238650549131441","1196238650549131441","27828-37499","33169","235.24","49","288","73","4","High","2","Small","3.5","12","271","Entire home","Yes","Midscale","78","4.83","23","No","No","No","Yes","No","No","No","Yes","142","1","305253036","Flexible"
"Entire Home In The Beaches","https://www.airbnb.com/rooms/856501456114623624","856501456114623624","25782-40490","33362","190.64","82","213","156","42","Low","30","Individual","3.5","8","236","Entire home","Yes","Midscale","153","5","6","No","No","No","Yes","No","Yes","No","Yes","78","1","236766900","Flexible"
"Newly Modern Lakeside House","https://www.airbnb.com/rooms/1331247166792658946","1331247166792658946","28760-37494","33403","318.13","31","337","51","5","Low","2","Small","4.0","10","354","Entire home","Yes","Upscale","16","4.95","20","No","No","No","Yes","No","No","No","Yes","191","1","84754458","Firm"
"Spacious Lakeside Escape| 4BR Sleep 8| Kayak& Pool","https://www.airbnb.com/rooms/1415463924825964953","1415463924825964953","27624-38443","33485","242.65","66","209","7","15","Low","28","Individual","2.0","8","250","Entire home","Yes","Midscale","22","4.29","7","No","No","No","Yes","Yes","No","No","Yes","200","0","469282229","Moderate"
"Leslieville Detached 4-bedroom Family Home","https://www.airbnb.com/rooms/49412727","49412727","26975-37251","33836","197.87","84","204","13","2","None","28","Small","3.0","7","246","Entire home","Yes","Midscale","10","4.81","0","No","No","No","Yes","No","Yes","No","Yes","219","0","11802276","Flexible"
"Bright Warm Large 4 Bedroom Home With Backyard","https://www.airbnb.com/rooms/652925557702239042","652925557702239042","25699-38264","33906","115.33","100","295","39","28","Moderate","28","Individual","2.5","8","151","Entire home","Yes","Economy","71","5","14","No","No","No","Yes","No","Yes","No","Yes","36","1","465068018","Firm"
"Charming 4BR House In North York, Toronto","https://www.airbnb.com/rooms/1272026759076132068","1272026759076132068","28656-38567","34107","179.51","79","240","35","8","Moderate","5","Small","2.5","8","163","Entire home","Yes","Midscale","101","4.95","19","No","No","No","Yes","No","No","No","Yes","164","1","658163945","Firm"
"Holiday Retreat In Toronto 5 Bedrooms","https://www.airbnb.com/rooms/825965951948643974","825965951948643974","28846-38533","34196","261.04","37","355","33","6","None","1","Individual","2.0","12","267","Entire home","Yes","Midscale","11","4.64","50","No","No","No","Yes","No","Yes","No","Yes","172","0","497416604","Moderate"
"Luxury Property! Custom Home","https://www.airbnb.com/rooms/920248751129666297","920248751129666297","26099-41315","34236","152.16","85","266","27","41","None","28","Small","3.5","7","205","Entire home","Yes","Midscale","100","5","6","No","No","Yes","Yes","No","No","No","Yes","0","0","90073492","Firm"
"Spacious & Comfortable Family Home","https://www.airbnb.com/rooms/1077527248974610619","1077527248974610619","30721-36764","34572","141.69","72","340","46","5","High","1","Individual","2.5","10","150","Entire home","Yes","Economy","22","4.7","88","No","No","No","Yes","No","Yes","No","Yes","84","0","417820690","Limited"
"Welcoming Home In Pickering","https://www.airbnb.com/rooms/1235416575714553626","1235416575714553626","31911-38691","34608","127.23","79","343","36","17","High","2","Small","2.5","8","116","Entire home","Yes","Economy","19","4.56","48","No","No","No","Yes","No","No","No","Yes","170","0","531317614","Firm"
"Modern Scandinavian Inspired Family Home","https://www.airbnb.com/rooms/646878391167112457","646878391167112457","25261-39650","34933","169.58","71","290","35","22","Moderate","28","Small","2.5","6","242","Entire home","Yes","Midscale","76","5","3","No","No","No","Yes","No","No","No","Yes","107","0","456391911","Firm"
"Prestigious 12 Beds GolfCourse Residence AngusGlen","https://www.airbnb.com/rooms/1184998720325481649","1184998720325481649","26927-40623","35197","765.16","17","272","75","6","Low","2","Large","3.5","16","892","Entire home","Yes","Upscale","94","4.38","8","No","No","No","Yes","No","No","No","Yes","348","0","502075035","Firm"
"Blue Dream: Modern Gem 6B/3.5B,Office,5G,Parking!","https://www.airbnb.com/rooms/1411161636694910350","1411161636694910350","31549-39661","35552","348.55","58","176","22","4","Low","1","Large","3.5","16","328","Entire home","Yes","Upscale","55","4.96","24","No","No","No","Yes","No","Yes","No","Yes","33","1","486665447","Firm"
"Cheerful Home, Whole House (Sleeps Up To 12)","https://www.airbnb.com/rooms/1395162293095178952","1395162293095178952","25834-40459","35726","215.21","99","167","23","24","Low","3","Small","2.0","12","297","Entire home","Yes","Midscale","87","5","1","No","No","No","Yes","No","Yes","No","Yes","107","0","119916683","Flexible"
"Modern Nest - 5 Beds, 2.5 Baths, 3 Park, Backyard","https://www.airbnb.com/rooms/1412024254265113721","1412024254265113721","32887-40120","35838","314.36","56","204","26","4","High","1","Small","2.5","10","292","Entire home","Yes","Midscale","27","4.89","35","No","No","No","Yes","No","Yes","No","Yes","108","1","693259706","Firm"
"Beautiful Leaside House","https://www.airbnb.com/rooms/997862809261884559","997862809261884559","28645-41865","36024","204.68","49","359","10","32","None","28","Individual","2.0","9","397","Entire home","Yes","Midscale","7","4.75","48","No","No","No","Yes","No","No","No","Yes","165","0","300082209","Moderate"
"#1 Best Deal In Scarborough","https://www.airbnb.com/rooms/1191294800399449283","1191294800399449283","31852-40681","36267","241.78","42","356","57","8","Low","3","Small","3.5","8","291","Entire home","Yes","Midscale","10","4.91","43","No","No","Yes","Yes","No","No","No","Yes","179","0","539495813","Firm"
"City Oasis: Modern & Central","https://www.airbnb.com/rooms/978411632217220787","978411632217220787","33424-40769","36717","269.98","40","343","78","3","Low","1","Individual","1.5","8","289","Entire home","Yes","Midscale","23","4.87","124","No","No","No","Yes","No","No","No","Yes","71","0","536670135","Moderate"
"Scarborough Gem 4BR | Renovated | 3 Car Parking","https://www.airbnb.com/rooms/1237829879437609248","1237829879437609248","31487-42235","37104","175.85","83","254","30","13","Moderate","2","Individual","2.5","10","234","Entire home","Yes","Midscale","112","4.92","24","No","No","No","Yes","No","No","No","Yes","223","1","650055513","Strict"
"Spacious Entire New Home/4 BR/Stylish/Modern","https://www.airbnb.com/rooms/734692226251737688","734692226251737688","31684-42037","37364","187.76","55","362","47","8","Moderate","2","Individual","3.5","8","198","Entire home","Yes","Midscale","4","4.62","52","No","No","No","Yes","No","No","No","Yes","177","0","482891374","Firm"
"30% OFF ~ Lux Home 15 Mins To Downtown W/ Parking","https://www.airbnb.com/rooms/1268114175011849057","1268114175011849057","28393-43789","37749","294.91","47","272","41","4","Low","28","Small","2.5","10","392","Entire home","Yes","Midscale","94","0","0","No","No","No","Yes","No","No","No","Yes","285","0","48331105","Strict"
"Beautiful House- Bayview Village","https://www.airbnb.com/rooms/718247532200693573","718247532200693573","30277-45739","39389","386.17","31","328","33","6","None","3","Individual","5.0","5","472","Entire home","Yes","Upscale","38","5","22","No","No","No","Yes","No","No","No","Yes","71","1","85727813","Firm"
"Toronto Vacation Pool/Park/Zoo/Casino","https://www.airbnb.com/rooms/973486869069597937","973486869069597937","35027-43952","39464","263.1","63","240","37","7","None","2","Moderate","2.5","8","288","Entire home","No","Midscale","16","4.86","56","No","No","No","Yes","Yes","No","No","Yes","191","0","535169457","Firm"
"Luxury Home For Relaxing Stay","https://www.airbnb.com/rooms/1397125966928418160","1397125966928418160","32381-46590","40766","617.66","35","187","55","25","Low","28","Small","6.0","12","892","Entire home","Yes","Upscale","63","4.63","8","No","No","No","Yes","No","No","No","Yes","300","0","217899603","Flexible"
"Seasons Vacation: Cozy 4B/2.5B,Kitchen,Parking,5G!","https://www.airbnb.com/rooms/1309515783394013212","1309515783394013212","37631-45523","41038","185.69","69","322","7","6","Moderate","1","Large","2.5","9","182","Entire home","Yes","Midscale","44","4.75","32","No","No","No","Yes","No","Yes","No","Yes","33","0","486665447","Strict"
"5Full Sized Bedroom Refuge W/all The Room You Need","https://www.airbnb.com/rooms/795461238179771106","795461238179771106","31475-47869","41086","342.38","38","316","52","6","None","2","Small","3.5","16","486","Entire home","Yes","Upscale","50","4.5","20","No","No","No","Yes","No","No","No","Yes","213","0","13377523","Firm"
"Blissful East Toronto - 4 Bedroom 4 Bathroom Home","https://www.airbnb.com/rooms/884260474413470652","884260474413470652","31796-48249","41102","357.41","90","128","208","16","Moderate","1","Individual","3.5","9","479","Entire home","No","Upscale","91","4.93","14","No","No","No","Yes","No","No","No","Yes","72","0","513196130","Firm"
"Spacious 4 Bedroom Near Rouge Park/Toronto Zoo","https://www.airbnb.com/rooms/1203135803891033799","1203135803891033799","37746-46137","41862","174.43","69","348","74","5","Moderate","1","Small","2.5","9","213","Entire home","Yes","Midscale","18","4.8","55","No","No","No","Yes","No","Yes","No","Yes","121","1","76102829","Flexible"
"New Complete 4 Rooms 3 Bathroom","https://www.airbnb.com/rooms/1088713630165675017","1088713630165675017","38327-46257","42061","161.77","73","356","75","4","Low","2","Small","2.5","5","192","Entire home","Yes","Midscale","10","4.81","74","No","No","No","Yes","No","No","No","Yes","119","0","529731039","Limited"
"Modern 4beds+Office: Whole House With 4/5 Parking","https://www.airbnb.com/rooms/1104432720835397507","1104432720835397507","37459-46134","42518","164.8","74","348","53","4","Moderate","2","Individual","2.5","8","166","Entire townhouse","Yes","Midscale","18","4.89","89","No","No","No","Yes","No","No","No","Yes","106","1","561112946","Firm"
"Cyberspace - No Cleaning Fees, New Private Hot Tub","https://www.airbnb.com/rooms/1047806852753218798","1047806852753218798","40428-47295","43337","262.65","57","290","63","3","None","2","Small","3.5","7","288","Entire townhouse","Yes","Midscale","76","4.91","77","No","Yes","No","Yes","No","Yes","No","Yes","0","1","72588328","Flexible"
"Modern Home Heart Of North York","https://www.airbnb.com/rooms/928256039278962470","928256039278962470","33630-51875","43886","707.84","21","302","3","9","Low","3","Individual","3.5","11","1014","Entire home","Yes","Upscale","64","4.83","18","No","No","No","Yes","No","Yes","No","Yes","299","1","35171117","Firm"
"Ravine Haus-Calm Cul-de-sac In A Ravine Park","https://www.airbnb.com/rooms/27028688","27028688","37271-49303","44474","261.61","50","342","62","9","Low","1","Individual","2.0","6","307","Entire home","Yes","Midscale","24","4.87","78","No","No","Yes","Yes","No","No","No","No","100","1","13029718","Flexible"
"Luxurious Modern 5B3B Home + Magnificent Patio","https://www.airbnb.com/rooms/940644094703349953","940644094703349953","36043-50981","44680","321.44","74","189","16","24","High","28","Individual","3.0","16","626","Entire home","Yes","Upscale","177","4.97","37","No","No","No","Yes","No","No","No","Yes","179","1","523170283","Firm"
"Brand New Luxury 4 BR Townhome With Roof Terrace","https://www.airbnb.com/rooms/39633948","39633948","36050-52811","45158","285.81","66","239","75","30","None","29","Small","3.5","12","448","Entire townhouse","Yes","Midscale","127","4.79","29","No","No","No","Yes","No","No","No","Yes","129","1","239677286","Limited"
"Beach Home","https://www.airbnb.com/rooms/1112560443644673770","1112560443644673770","38884-52436","45509","413.72","89","124","199","13","None","5","Individual","2.0","7","483","Entire home","Yes","Upscale","242","5","19","No","No","No","Yes","No","No","No","Yes","143","1","56734396","Moderate"
"Spacious 5-BR Family Retreat | 3 Parking & Disney+","https://www.airbnb.com/rooms/1305883797157349526","1305883797157349526","37925-50407","45583","299.89","43","356","25","7","High","1","Moderate","2.5","10","260","Entire home","Yes","Midscale","10","4.65","20","No","No","No","Yes","No","No","No","Yes","252","0","382842166","Firm"
"Luxe Oasis Toronto Home Sitting On Peaceful Ravine","https://www.airbnb.com/rooms/1150144444464713929","1150144444464713929","37203-52852","45681","249.62","75","244","57","32","None","200","Individual","2.0","6","309","Entire home","Yes","Midscale","122","4.88","17","No","No","No","Yes","No","No","No","Yes","132","1","491353271","Firm"
"Near Toronto - Family Retreat - {Entire Property}","https://www.airbnb.com/rooms/975324535358838546","975324535358838546","40175-51339","45814","261.79","88","198","41","9","Moderate","4","Individual","4.0","8","242","Entire home","Yes","Midscale","168","4.99","70","No","No","No","Yes","No","No","No","Yes","0","1","535979885","Moderate"
"Luxurious 4-BDR Family-Retreat By Lake Ontario","https://www.airbnb.com/rooms/1224689420741513985","1224689420741513985","35489-56496","46372","226.21","88","234","4","32","Moderate","30","Moderate","3.0","8","288","Entire home","No","Midscale","118","5","1","No","No","No","Yes","No","Yes","No","Yes","251","0","20323803","Flexible"
"Beautiful 4BR Home In The Beaches!","https://www.airbnb.com/rooms/1154533737884653792","1154533737884653792","39650-52533","46567","470.38","52","189","32","7","None","2","Individual","2.5","8","471","Entire home","Yes","Upscale","177","4.89","46","No","No","No","Yes","No","No","No","Yes","161","1","576898922","Firm"
"Entire Home - Spacious 4 Bedroom Near Deer Creek","https://www.airbnb.com/rooms/34467043","34467043","40077-53315","46635","256.24","68","269","8","18","Moderate","6","Individual","3.5","13","329","Entire home","Yes","Midscale","97","4.94","84","No","No","No","Yes","No","Yes","No","Yes","178","1","260175163","Firm"
"Just Like Home- Brand New 4 Bedroom Home","https://www.airbnb.com/rooms/1030399118051149949","1030399118051149949","38849-55322","47845","208.02","76","301","11","13","Low","3","Individual","3.5","8","266","Entire home","Yes","Midscale","65","5","23","No","No","No","Yes","No","Yes","No","Yes","125","1","547679137","Firm"
"Long Term Rental - Spacious Home W/ Free Parking!","https://www.airbnb.com/rooms/834123327864479446","834123327864479446","37106-58197","48068","329.23","41","356","59","23","None","28","Small","3.5","8","429","Entire home","Yes","Upscale","10","5","1","No","No","No","Yes","No","No","No","Yes","214","0","30561589","Strict"
"Grand Retreat In Quiet Upscale Neighborhood","https://www.airbnb.com/rooms/1094903892868241804","1094903892868241804","41041-53706","48339","315.94","48","318","19","11","High","1","Small","3.5","8","299","Entire home","Yes","Midscale","19","5","42","No","No","No","Yes","No","No","No","Yes","211","1","86868574","Flexible"
"Luxury Beaches Home Gourmet Kitchen Private Garden","https://www.airbnb.com/rooms/14126008","14126008","42166-53441","48563","258.32","52","362","79","5","Moderate","4","Small","2.5","7","291","Entire home","Yes","Midscale","4","4.95","125","No","No","No","Yes","No","No","No","Yes","185","1","11652227","Firm"
"Cheerful Spacious Luxury Villa","https://www.airbnb.com/rooms/52632060","52632060","44744-53955","48701","329.06","44","337","40","4","Low","1","Individual","3.5","12","299","Entire home","No","Upscale","23","4.94","198","No","No","No","Yes","No","Yes","No","Yes","84","1","84775181","Flexible"
"Perfect Family Getaway In The Beaches: 5-Bedrooms","https://www.airbnb.com/rooms/1153193012269321068","1153193012269321068","35951-60571","49019","415.42","95","124","58","15","None","3","Individual","3.5","8","582","Entire home","Yes","Upscale","242","5","3","No","No","No","Yes","No","No","No","Yes","177","0","17558746","Firm"
"Entire Home In Ajax With Children's Play Area","https://www.airbnb.com/rooms/1280020752197972491","1280020752197972491","44540-54566","49167","201.5","79","310","34","7","Low","2","Moderate","2.5","8","199","Entire home","Yes","Midscale","56","4.85","78","No","No","No","Yes","No","Yes","No","Yes","71","0","25146805","Flexible"
"Lakefront Beach House In The City","https://www.airbnb.com/rooms/36150210","36150210","38794-57459","50037","893.51","98","57","124","5","None","3","Individual","2.0","10","1033","Entire home","Yes","Upscale","309","4.92","37","Yes","No","No","Yes","No","No","No","Yes","250","1","101289672","Strict"
