Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Woodside Village, Scarborough !","https://www.airbnb.com/rooms/38069982","38069982","6900-10793","8849","78.31","41","274","34","38","Moderate","28","Individual","1.0","4","102","Entire condo","Yes","Midscale","92","5","1","No","No","No","Yes","No","No","No","Yes","214","N/A","288896703","Moderate"
"Scarborough 2 Bedroom Townhouse","https://www.airbnb.com/rooms/26730611","26730611","7426-10722","9001","160.73","65","86","48","7","Low","3","Individual","1.5","5","189","Entire townhouse","Yes","Upscale","280","4.78","32","No","No","No","Yes","No","No","No","Yes","89","1","89935433","Firm"
"Lovely Clean & Bright 2-Bedroom Condo W/ Balcony","https://www.airbnb.com/rooms/758564964183949228","758564964183949228","7212-10792","9072","104.27","38","227","127","28","Moderate","30","Individual","1.0","4","145","Entire condo","Yes","Midscale","139","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","82164201","Firm"
"Lovely 2 Bedroom Basement Apartment In East-York","https://www.airbnb.com/rooms/583950952650277264","583950952650277264","7156-11193","9177","161","25","227","14","17","None","3","Small","1.0","5","213","Entire rental unit","Yes","Upscale","139","4.5","2","No","No","No","Yes","No","No","No","Yes","132","N/A","211237823","Strict"
"Guest Basement In Scarborough","https://www.airbnb.com/rooms/1095233680887480720","1095233680887480720","7643-10505","9188","106.83","37","234","10","43","Low","28","Individual","1.0","6","132","Entire guest suite","Yes","Midscale","132","4.97","39","No","No","No","Yes","No","No","No","Yes","55","1","562974965","Moderate"
"Modern 2Bed Uptown Condo W Parking Best Location","https://www.airbnb.com/rooms/1142373523662100829","1142373523662100829","7533-10790","9237","153.96","42","143","10","22","Moderate","28","Large","2.0","4","159","Entire rental unit","Yes","Upscale","95","4.86","7","No","No","No","Yes","No","No","No","Yes","87","N/A","491436062","Moderate"
"Scarborough East Spacious House (Bungalow)","https://www.airbnb.com/rooms/14667141","14667141","7884-10827","9332","69.12","91","149","11","30","None","31","Moderate","1.0","3","113","Entire home","No","Midscale","176","4.56","54","No","No","No","Yes","No","No","No","Yes","N/A","N/A","25278998","Moderate"
"Newly Renovated 2 Bedroom Basement Free Parking","https://www.airbnb.com/rooms/1301974836590671711","1301974836590671711","7178-11002","9343","75.35","82","152","8","37","Low","28","Moderate","1.0","6","98","Entire guest suite","Yes","Midscale","188","5","2","No","No","No","Yes","No","No","No","Yes","50","N/A","132569988","Firm"
"Cozy And Spacious 2-BR Basement/free Parking","https://www.airbnb.com/rooms/1323558218034283018","1323558218034283018","7784-11010","9371","57.14","77","212","39","39","Low","28","Individual","1.0","4","94","Entire home","Yes","Economy","109","5","4","No","No","No","Yes","No","No","No","Yes","N/A","N/A","669815547","Flexible"
"Quiet & Chic Scarborough Home • 2BR • Backyard","https://www.airbnb.com/rooms/1532702904321258977","1532702904321258977","7276-11028","9424","171.35","62","89","14","21","High","1","Moderate","2.0","4","240","Entire home","No","Upscale","29","5","2","No","No","No","Yes","No","No","No","No","N/A","N/A","709362827","Firm"
"New 2 Bedroom Airy And Calm.","https://www.airbnb.com/rooms/1234226170667965465","1234226170667965465","7902-11293","9670","105.1","38","240","15","8","None","1","Individual","1.0","4","124","Entire guest suite","Yes","Midscale","126","5","11","No","No","No","Yes","No","No","No","Yes","106","1","65665170","Flexible"
"Cozy 2 Bedroom Suite, With Parking,  Self Check In","https://www.airbnb.com/rooms/30425730","30425730","8430-11384","9789","73.05","71","190","6","23","High","28","Individual","1.0","4","80","Entire rental unit","Yes","Midscale","176","4.67","101","No","No","No","Yes","No","No","No","Yes","36","N/A","66504345","Moderate"
"Leslie Subway Quiet & Comfortable Condo Longterm","https://www.airbnb.com/rooms/738387046639597173","738387046639597173","7797-11776","9889","104.1","31","304","54","26","Moderate","28","Small","2.0","4","168","Entire condo","Yes","Midscale","62","5","8","No","Yes","No","Yes","Yes","No","No","Yes","128","1","226574539","Strict"
"Cozy Basement In A Quiet Area","https://www.airbnb.com/rooms/1298893478900763501","1298893478900763501","8158-12103","10209","112.19","25","366","8","50","None","28","Individual","1.0","4","132","Entire home","Yes","Midscale","N/A","N/A","N/A","No","No","No","Yes","No","No","No","No","215","N/A","1007637","Flexible"
"Cozy & Stylish 2-Bedroom Suite","https://www.airbnb.com/rooms/1300217866459124237","1300217866459124237","7828-12438","10228","72.54","76","186","38","42","Unknown","28","Unknown","1.0","4","89","Entire rental unit","No","Midscale","34","5","2","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","483438815","Firm"
"Getaway In The City
Pet & Smoke Free
(Recommended)","https://www.airbnb.com/rooms/51127287","51127287","8941-12074","10382","167.46","17","358","8","10","Low","2","Individual","1.0","5","199","Entire bungalow","Yes","Upscale","8","4.82","51","No","No","No","Yes","No","No","No","Yes","70","N/A","287257282","Firm"
"Cozy 2BR Family Suite Near Scarborough Town Centre","https://www.airbnb.com/rooms/959535416900025370","959535416900025370","8501-12181","10464","64.59","74","218","70","26","Moderate","28","Small","1.0","3","98","Entire home","Yes","Economy","148","4.93","14","No","No","No","Yes","Yes","No","No","Yes","36","1","532262704","Moderate"
"Cozy & Private Basement Apartment  Free Parking","https://www.airbnb.com/rooms/43964","43964","9368-12083","10509","133.02","57","139","10","7","None","2","Individual","0.0","4","152","Entire bungalow","No","Midscale","36","4.96","71","No","No","No","Yes","No","No","No","Yes","36","1","192364","Moderate"
"2 Bedroom + 1 Bath Separate Unit","https://www.airbnb.com/rooms/54387552","54387552","8022-12284","10528","79.76","39","341","N/A","47","None","28","Individual","1.0","4","120","Entire guest suite","Yes","Midscale","25","5","8","No","No","No","Yes","No","No","No","Yes","83","1","201502","Firm"
"Entire Home Near The Toronto Zoo","https://www.airbnb.com/rooms/1103072491025546452","1103072491025546452","9513-12337","10633","115.58","98","94","180","8","None","28","Individual","1.5","5","141","Entire home","Yes","Midscale","79","4.75","16","No","No","No","Yes","No","No","No","Yes","58","N/A","442552968","Firm"
"1 Bedroom Sleeps Up To 4/Great Location In Toronto","https://www.airbnb.com/rooms/20675087","20675087","8592-12482","10730","35.88","93","323","39","29","Moderate","28","Small","1.0","4","60","Entire rental unit","Yes","Economy","43","4.25","32","No","No","No","Yes","No","No","No","Yes","60","N/A","593848913","Firm"
"Cozy New 2BR | Parking/WiFi/Walk To Subway & Mall","https://www.airbnb.com/rooms/1478315527208571834","1478315527208571834","9548-12538","11178","147.08","54","141","16","6","Moderate","1","Individual","1.0","4","174","Entire home","Yes","Upscale","58","4.88","32","No","No","No","Yes","No","No","No","Yes","63","1","45847190","Firm"
"2 BDRM Apartment In Toronto","https://www.airbnb.com/rooms/897799834326004245","897799834326004245","8676-13665","11209","60.59","84","221","26","29","None","28","Small","1.0","2","80","Entire rental unit","Yes","Economy","145","5","3","No","No","No","Yes","No","Yes","No","No","N/A","N/A","446996216","Firm"
"Modern Stay Near Toronto Zoo","https://www.airbnb.com/rooms/1482712718874791739","1482712718874791739","9729-12696","11257","137.28","58","142","37","8","Moderate","2","Individual","1.5","5","149","Entire home","Yes","Upscale","54","4.78","23","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","446426040","Flexible"
"Cozy 2 Bedrooms Bungalow Stay","https://www.airbnb.com/rooms/1572022198222744057","1572022198222744057","9246-13196","11299","159.14","91","78","16","8","High","2","Small","2.0","4","197","Entire home","Yes","Upscale","30","5","7","No","No","No","Yes","No","No","No","Yes","N/A","1","1533604","Moderate"
"A Private 2 BR, Ground Level Suite With Parking","https://www.airbnb.com/rooms/1289322745406228035","1289322745406228035","8939-13265","11306","76.91","62","238","31","30","None","28","Individual","1.0","3","99","Entire guest suite","Yes","Midscale","128","4.75","4","No","No","No","Yes","No","No","No","Yes","54","N/A","662046542","Firm"
"Kozeee Space/ Near Public Transit & Parks","https://www.airbnb.com/rooms/27416414","27416414","9468-13444","11395","67.83","81","207","35","13","None","1","Individual","1.0","2","89","Entire bungalow","Yes","Economy","130","4.68","22","No","No","No","Yes","No","No","No","Yes","106","N/A","159262618","Moderate"
"Private 2Bdrm Upper-Level Suite","https://www.airbnb.com/rooms/1450149295095142014","1450149295095142014","9673-12769","11410","107.64","79","135","31","6","Moderate","4","Individual","1.0","4","119","Entire home","Yes","Midscale","136","4.72","18","No","No","No","No","No","No","No","Yes","36","N/A","702906300","Firm"
"Cozy 2-bedroom Lower Apartment 静颐之家","https://www.airbnb.com/rooms/28336416","28336416","9792-13051","11436","66.88","81","211","5","26","Low","30","Small","1.5","5","84","Entire home","Yes","Economy","155","4.69","83","No","No","No","Yes","No","No","No","Yes","123","N/A","50551745","Flexible"
"Chic And Cozy West Hill Bungalow Near UTSC","https://www.airbnb.com/rooms/1117623228093238353","1117623228093238353","8818-13986","11520","95.21","83","146","96","31","None","28","Small","1.0","4","119","Entire home","Yes","Midscale","220","5","2","No","No","No","Yes","No","No","No","Yes","72","N/A","15204301","Firm"
"Spacious & Cozy 2 Bdrm Stay In Toronto","https://www.airbnb.com/rooms/1062540782306533631","1062540782306533631","9857-12961","11594","73.85","65","242","11","12","High","28","Small","1.0","4","88","Entire guest suite","Yes","Midscale","101","4.34","41","No","No","No","Yes","No","No","No","Yes","14","N/A","187128080","Moderate"
"Second Home At Warden & Sheppard","https://www.airbnb.com/rooms/1477072007273312320","1477072007273312320","9830-13390","11687","92.03","79","161","2","17","High","1","Individual","2.0","4","138","Entire condo","Yes","Midscale","21","4.78","9","No","No","No","Yes","No","No","No","Yes","108","1","455078665","Firm"
"NEW Perfect 2 Bedroom+Kitchen. Free Parking","https://www.airbnb.com/rooms/35492293","35492293","9042-13856","11694","95.85","33","366","4","3","Low","28","Small","1.5","3","123","Entire guest suite","Yes","Midscale","N/A","5","2","No","No","No","Yes","No","No","No","Yes","43","N/A","202432707","Firm"
"Entire Main Floor, Separate Entrance 两室两厅独立空间","https://www.airbnb.com/rooms/891975556376574473","891975556376574473","10023-13259","11729","122.18","40","238","22","4","None","28","Small","1.0","4","120","Entire home","Yes","Midscale","51","4.79","47","No","No","No","Yes","No","No","No","Yes","29","N/A","455780279","Firm"
"Bright, Spacious Luxury 2BR Home","https://www.airbnb.com/rooms/1141470742897417817","1141470742897417817","10282-13885","11940","125.68","34","276","10","25","Low","28","Small","1.0","4","146","Entire guest suite","Yes","Midscale","90","4.88","25","No","No","No","Yes","No","No","No","Yes","71","1","573908451","Moderate"
"Executive Ravine Living, Pool Gym & Free Parking","https://www.airbnb.com/rooms/1410918599227107004","1410918599227107004","9716-13987","12120","128.93","88","107","52","32","Moderate","28","Small","2.0","4","149","Entire condo","Yes","Midscale","164","5","3","No","Yes","No","Yes","Yes","Yes","No","Yes","143","N/A","225026043","Firm"
"Spacious 2 Bedroom Basement","https://www.airbnb.com/rooms/669707596809032576","669707596809032576","10378-13767","12259","144.22","25","336","24","6","None","28","Individual","1.0","6","127","Entire rental unit","Yes","Upscale","8","4.71","56","No","No","No","Yes","No","No","No","Yes","73","N/A","146067617","Moderate"
"Beautiful Luxury Condo - Parking","https://www.airbnb.com/rooms/779219890266062906","779219890266062906","9585-14991","12291","135.07","30","301","13","26","None","28","Moderate","2.0","4","196","Entire rental unit","Yes","Midscale","65","5","2","No","Yes","No","Yes","Yes","Yes","No","Yes","107","N/A","2514952","Flexible"
"Elegant 2bed+2bath Apartment","https://www.airbnb.com/rooms/1000566319442040163","1000566319442040163","10540-14060","12298","151.82","27","299","32","7","None","3","Individual","2.0","4","185","Entire home","Yes","Upscale","67","4.41","29","No","No","No","Yes","No","No","No","Yes","N/A","N/A","448408973","Flexible"
"Cozy 2-bedroom With Kitchen","https://www.airbnb.com/rooms/1496631698737296099","1496631698737296099","10783-14000","12346","140.3","51","171","18","11","Moderate","1","Individual","1.0","4","182","Entire home","Yes","Upscale","24","5","11","No","No","No","Yes","No","No","No","Yes","64","1","63854106","Flexible"
"Cozy Private 2 BR Apt•Free WiFi & Parking Toronto","https://www.airbnb.com/rooms/1466368590698664583","1466368590698664583","10487-14670","12591","124.67","54","188","2","14","Low","1","Small","1.0","4","177","Entire rental unit","Yes","Midscale","10","4.25","8","No","No","No","Yes","No","No","No","Yes","42","N/A","694805185","Moderate"
"Modern  Clean 2bedrm Apartment!","https://www.airbnb.com/rooms/762640704983393647","762640704983393647","10184-14672","12615","59.78","58","366","22","33","High","28","Small","1.0","3","99","Entire rental unit","Yes","Economy","N/A","4.53","15","No","No","Yes","Yes","No","No","No","Yes","179","N/A","60665729","Flexible"
"Luxury Full Unit 1+1 Furnish Condo W Skyline View","https://www.airbnb.com/rooms/1124849377104415633","1124849377104415633","10268-14749","12617","92.1","73","188","32","28","None","28","Individual","1.0","3","110","Entire condo","Yes","Midscale","178","5","6","No","Yes","No","Yes","No","No","No","Yes","71","1","524985699","Moderate"
"Lovely Entire 2Br Condo +Parking","https://www.airbnb.com/rooms/1460168828303562537","1460168828303562537","10480-15131","12702","136.58","53","174","7","12","Low","28","Individual","1.0","4","166","Entire rental unit","Yes","Upscale","24","4","7","No","No","No","Yes","No","No","No","Yes","53","N/A","667167484","Limited"
"Basement Apt Near UofT / Centennial College","https://www.airbnb.com/rooms/1068935249844473228","1068935249844473228","9876-15376","12754","81.23","81","194","28","30","None","28","Small","2.0","6","119","Entire serviced apartment","Yes","Midscale","172","5","1","No","No","No","Yes","No","No","No","Yes","72","N/A","556504610","Flexible"
"Basement Apartment (private Access)","https://www.airbnb.com/rooms/44236284","44236284","10204-14866","12831","62.59","67","308","6","19","Moderate","28","Small","1.0","4","105","Entire guest suite","Yes","Economy","58","4.62","26","No","No","No","Yes","No","Yes","No","Yes","107","N/A","115954043","Firm"
"2 Bedroom Basement Unit. 
Walk To Bluffs.","https://www.airbnb.com/rooms/1430679219028501275","1430679219028501275","10993-15232","13042","106.03","48","257","12","24","Low","28","Individual","1.0","4","103","Entire home","Yes","Midscale","14","5","8","No","No","No","Yes","No","No","No","Yes","72","1","270231021","Flexible"
"2 Bedroom  House In East-York","https://www.airbnb.com/rooms/898849749843909283","898849749843909283","10143-15953","13105","177.1","24","314","5","16","Low","3","Small","1.0","4","257","Entire home","Yes","Upscale","52","5","5","No","No","No","No","No","No","No","No","138","N/A","211237823","Strict"
"Beautiful Cozy 2 Bedroom Home","https://www.airbnb.com/rooms/1257252570346976101","1257252570346976101","10386-15878","13339","76.66","89","195","14","27","None","28","Small","1.0","4","110","Entire rental unit","Yes","Midscale","171","4.67","3","No","No","No","Yes","No","No","No","Yes","N/A","N/A","44772895","Moderate"
"Modern, Spacious Markham Suite","https://www.airbnb.com/rooms/901408549436213400","901408549436213400","11326-15410","13490","95.68","48","293","10","26","None","3","Individual","1.0","4","120","Entire home","Yes","Midscale","73","4.68","28","No","No","No","Yes","No","No","No","Yes","71","N/A","281809476","Moderate"
"Spacious Suite W/ Parking Near UTSC & Toronto Zoo","https://www.airbnb.com/rooms/1254606952914014367","1254606952914014367","11782-15106","13534","87.32","77","201","34","7","Unknown","28","Unknown","0.0","4","94","Entire home","No","Midscale","7","4.82","33","No","No","No","Yes","No","No","No","Yes","86","1","451863770","Moderate"
"Seneca College-Brand New 2bedroom Private Entrance","https://www.airbnb.com/rooms/992942278446723503","992942278446723503","11180-15820","13538","80.1","66","257","13","26","Moderate","1","Individual","1.0","4","89","Entire home","Yes","Midscale","64","4.75","8","No","No","No","Yes","No","No","No","Yes","71","N/A","480838875","Moderate"
"Upscale North York 2BR/2BA | Park Views & Highways","https://www.airbnb.com/rooms/988499379052248759","988499379052248759","10706-16710","13729","133.29","51","203","3","25","High","30","Moderate","2.0","4","161","Entire rental unit","Yes","Midscale","148","5","2","No","Yes","Yes","Yes","Yes","No","No","Yes","356","N/A","37514178","Flexible"
"2B2Baths 1min To Bus Near DVP&401 Donmills Condo","https://www.airbnb.com/rooms/733468898824456172","733468898824456172","10662-16984","13929","198.99","69","102","26","23","None","28","Moderate","2.0","4","250","Entire condo","Yes","Upscale","264","4.67","6","No","Yes","No","Yes","No","No","No","Yes","107","N/A","479187034","Moderate"
"Our Place Is 15 Minute Ride To Downtown Toronto","https://www.airbnb.com/rooms/42024054","42024054","12067-15796","13971","131.8","29","363","59","8","High","28","Individual","1.0","4","146","Entire rental unit","Yes","Midscale","3","4.79","137","No","No","No","Yes","No","No","No","Yes","54","N/A","333034366","Firm"
"Cozy North York Suite • Free Parking • Near Subway","https://www.airbnb.com/rooms/1474112640878386251","1474112640878386251","11809-16086","14040","117.99","73","164","7","14","High","3","Moderate","1.0","2","149","Entire home","Yes","Midscale","34","4.67","9","No","No","No","Yes","No","No","No","Yes","97","N/A","709362827","Firm"
"Elegant 2 BR Main Floor- With Parking","https://www.airbnb.com/rooms/1431745936052457638","1431745936052457638","12090-16053","14219","215.45","42","159","10","6","Moderate","1","Individual","0.0","4","257","Entire bungalow","Yes","Upscale","40","4.92","12","No","No","No","Yes","No","Yes","No","Yes","93","1","155242999","Moderate"
"Bright 2 Bedroom Suite","https://www.airbnb.com/rooms/1296609273403907739","1296609273403907739","12676-15617","14291","113.42","72","176","27","6","Moderate","28","Individual","1.0","4","114","Entire guest suite","Yes","Midscale","171","4.89","36","No","No","No","Yes","No","No","No","Yes","N/A","1","22366963","Moderate"
"Perfect Modern 2BR Apartment In Toronto","https://www.airbnb.com/rooms/1018437660530212434","1018437660530212434","11305-17085","14413","100.79","89","160","66","10","None","28","Moderate","1.0","4","128","Entire guest suite","Yes","Midscale","206","4.63","8","No","No","Yes","Yes","No","No","No","Yes","N/A","N/A","30753730","Strict"
"Bright 2BR 2Bath Entire Suite Toronto Miliken Go","https://www.airbnb.com/rooms/1432579198562585052","1432579198562585052","12340-16462","14423","163.9","32","272","4","7","Moderate","28","Small","2.0","5","170","Entire home","Yes","Upscale","15","4.83","12","No","No","No","Yes","No","Yes","No","Yes","85","N/A","599077469","Firm"
"Cozy Apartment 20 Min From DT!","https://www.airbnb.com/rooms/1449731174301059894","1449731174301059894","12568-15972","14428","119.24","67","181","10","11","Low","1","Individual","1.0","6","130","Entire rental unit","Yes","Midscale","90","4.91","32","No","No","No","Yes","No","Yes","No","Yes","71","1","565159835","Moderate"
"Stunning 2-bdrm Basement Apt With Free Parking","https://www.airbnb.com/rooms/689181421801452996","689181421801452996","12365-16479","14440","164.1","25","352","19","14","None","29","Individual","1.0","4","189","Entire guest suite","Yes","Upscale","14","4.85","71","No","No","No","Yes","No","No","No","Yes","87","N/A","474025216","Moderate"
"2B2Baths 1min To Bus Near DVP&401  Highview Condo","https://www.airbnb.com/rooms/871800908512446567","871800908512446567","11340-17417","14741","171.4","48","179","111","48","None","60","Moderate","2.0","4","263","Entire rental unit","Yes","Upscale","187","5","3","No","Yes","No","Yes","No","No","No","Yes","107","N/A","479187034","Moderate"
"Charming Home In Scarborough","https://www.airbnb.com/rooms/45768147","45768147","12117-17614","14860","103.2","45","320","8","22","Moderate","28","Individual","1.0","4","175","Entire home","Yes","Midscale","12","4.47","19","No","No","No","Yes","No","No","No","Yes","64","N/A","172751706","Moderate"
"Comfy Lower Space Near Go Station And Downtown","https://www.airbnb.com/rooms/1396550842633350878","1396550842633350878","12224-17371","14962","262.48","26","221","11","8","None","1","Individual","2.0","4","220","Entire home","No","Upscale","34","4.2","5","No","No","No","Yes","No","No","No","Yes","120","N/A","689184854","Limited"
"Corporate Stay, New Custm Build, Heated Prking","https://www.airbnb.com/rooms/712386868927591814","712386868927591814","12114-18077","15157","164.75","58","158","91","4","Low","29","Small","2.0","5","218","Entire guest suite","No","Upscale","37","4.95","N/A","No","No","No","Yes","Yes","Yes","No","Yes","215","N/A","455082795","Firm"
"2 Bd/2 Bth-Ready Move-In-Toronto East-Furnished","https://www.airbnb.com/rooms/619632888992798562","619632888992798562","12004-18487","15299","126.44","51","236","1","16","None","1","Moderate","2.0","5","171","Entire serviced apartment","Yes","Midscale","91","5","1","No","Yes","No","Yes","Yes","Yes","No","Yes","N/A","N/A","169697179","Moderate"
"Spacious 3 Bedroom - Comfy","https://www.airbnb.com/rooms/774825079318972484","774825079318972484","11933-18239","15305","161.11","31","305","5","26","Moderate","28","Small","1.0","5","175","Entire home","Yes","Upscale","61","5","N/A","No","No","No","Yes","No","No","No","Yes","85","N/A","457168439","Firm"
"Entire 2BR Townhouse + Sofa Bed | Easy Transit","https://www.airbnb.com/rooms/1467761742244906646","1467761742244906646","13267-17147","15352","166.87","59","155","9","6","Low","2","Small","2.0","6","193","Entire condo","Yes","Upscale","40","4.83","23","No","No","No","Yes","No","No","No","Yes","N/A","N/A","523158858","Flexible"
"Basement Apartment In Pickering","https://www.airbnb.com/rooms/1333498117018025142","1333498117018025142","12281-18569","15377","90.45","99","172","69","29","None","2","Individual","1.0","4","128","Entire home","Yes","Midscale","181","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","44407441","Moderate"
"Cozy Markham Getaway • 2BR • Free Parking","https://www.airbnb.com/rooms/1506651776317143774","1506651776317143774","13195-17326","15383","109.1","77","184","27","11","High","1","Moderate","2.0","4","132","Entire home","Yes","Midscale","12","4.76","17","No","No","No","Yes","No","No","No","Yes","127","1","709362827","Firm"
"Modern Apartment, Perfect For Family 2 Bed, 2 Bath","https://www.airbnb.com/rooms/1279147295263750558","1279147295263750558","12217-18270","15413","118.56","82","159","32","12","Moderate","2","Small","2.0","5","160","Entire rental unit","No","Midscale","20","4.8","5","No","No","No","No","No","No","No","No","36","N/A","344412866","Moderate"
"Charming 2 Bed Room +Full Kitchen Basement-Toronto","https://www.airbnb.com/rooms/1126744603844748874","1126744603844748874","12606-18269","15456","52.57","85","347","13","35","None","28","Small","1.0","4","65","Entire bungalow","Yes","Economy","19","4.29","7","No","No","No","Yes","No","Yes","No","Yes","71","N/A","4249999","Flexible"
"Private Garden Suite • Standalone & Secluded-2bed","https://www.airbnb.com/rooms/1276417527821996818","1276417527821996818","12707-18369","15459","88.84","89","195","36","36","Moderate","28","Small","1.0","4","121","Entire home","Yes","Midscale","171","5","5","No","No","No","Yes","No","Yes","No","Yes","221","1","111062342","Firm"
"20% Off Great View Penthouse 2+1 Free Parking","https://www.airbnb.com/rooms/681686689908428566","681686689908428566","12744-18102","15708","102","59","260","24","31","Moderate","28","Small","1.5","4","135","Entire condo","Yes","Midscale","106","4.65","17","No","Yes","No","Yes","Yes","No","No","Yes","100","N/A","60978107","Moderate"
"Cozy Toes & City Glows/Sleep 4/D.T T.O 20min","https://www.airbnb.com/rooms/1468516983174565109","1468516983174565109","14270-17391","15752","169.38","56","166","27","3","Moderate","1","Individual","1.0","4","167","Entire guest suite","Yes","Upscale","33","4.96","73","No","No","No","Yes","No","No","No","No","N/A","1","86298","Firm"
"Cozy 2-Bedroom Basement, Free Parking, North York","https://www.airbnb.com/rooms/1418440963879071988","1418440963879071988","13710-17453","15790","148.97","69","153","12","13","High","1","Individual","1.0","4","167","Entire home","Yes","Upscale","46","4.93","29","No","No","No","Yes","No","No","No","Yes","71","1","538737697","Flexible"
"Luxury Condo In Downtown W FREE Parking. CN Tower","https://www.airbnb.com/rooms/1529266965697571608","1529266965697571608","14184-18215","16347","240.39","59","116","12","4","None","1","Moderate","2.0","5","213","Entire rental unit","Yes","Upscale","42","4.77","31","No","No","No","Yes","No","No","No","Yes","57","N/A","25146805","Flexible"
"Two Bdrm Brand New Condo With FREE P & Balcony","https://www.airbnb.com/rooms/1542023055987953295","1542023055987953295","14407-18309","16539","217.62","68","111","22","5","Moderate","1","Moderate","1.0","5","220","Entire rental unit","Yes","Upscale","45","4.96","27","No","No","No","Yes","No","No","No","Yes","43","1","25146805","Flexible"
"Beautiful 2 Bedroom + 1 Washroom Private Basement","https://www.airbnb.com/rooms/1284978782395256703","1284978782395256703","15205-17556","16657","96.28","85","204","52","5","Unknown","1","Unknown","1.0","4","107","Entire home","No","Midscale","24","4.62","47","No","No","No","Yes","No","No","No","Yes","14","N/A","112870963","Moderate"
"2BR Suite | 2 Baths | University Toronto | Pets Ok","https://www.airbnb.com/rooms/1473396615929357684","1473396615929357684","14052-19381","16666","150.14","65","170","17","26","Moderate","3","Moderate","2.0","4","200","Entire guest suite","Yes","Upscale","26","4.89","9","No","No","No","Yes","No","Yes","No","Yes","106","1","94278208","Firm"
"Brand New 2 Bdrm Bsmt Apartment","https://www.airbnb.com/rooms/1289510780258303712","1289510780258303712","14483-18459","16689","112.01","57","262","13","10","None","28","Individual","1.0","4","119","Entire home","Yes","Midscale","104","4.68","34","No","No","No","Yes","No","No","No","Yes","36","N/A","197968613","Flexible"
"Full Basement Apartment In Pickering With Parking","https://www.airbnb.com/rooms/947126916433057274","947126916433057274","13978-18550","16721","70.26","91","261","20","8","None","1","Individual","1.0","4","83","Entire home","Yes","Midscale","105","4.59","27","No","No","No","Yes","No","No","No","Yes","28","N/A","284551448","Moderate"
"Spacious Apartment In Toronto","https://www.airbnb.com/rooms/1533979132522958995","1533979132522958995","13635-19596","16803","200.04","71","118","21","18","High","1","Individual","1.0","4","225","Entire home","Yes","Upscale","38","5","6","No","No","No","Yes","No","Yes","No","Yes","79","1","236137434","Limited"
"Life In Monochrome","https://www.airbnb.com/rooms/1215365108336590481","1215365108336590481","14677-18522","16904","164.12","70","148","57","5","Low","2","Individual","1.0","5","179","Entire townhouse","No","Upscale","9","4.64","42","No","No","No","Yes","No","Yes","No","Yes","59","N/A","272530177","Flexible"
"Newly Renovated - Clean 2 Bedroom Sub Floor Suite!","https://www.airbnb.com/rooms/50943087","50943087","13941-20235","17223","82.8","72","289","6","34","High","28","Small","1.0","4","101","Entire home","Yes","Midscale","77","4.9","20","No","No","No","Yes","No","No","No","No","36","1","46580790","Firm"
"Main Floor 2 Bedroom Apartment","https://www.airbnb.com/rooms/1330751616252735844","1330751616252735844","14667-19344","17278","126.12","38","362","11","14","Moderate","4","Individual","2.0","4","150","Entire home","Yes","Midscale","4","4.79","19","No","No","No","Yes","No","No","No","Yes","N/A","N/A","671765475","Moderate"
"Private Spacious Unit With Free Parking","https://www.airbnb.com/rooms/53971792","53971792","14303-20324","17329","126.49","49","277","39","8","Moderate","1","Individual","1.0","4","175","Entire guest suite","Yes","Midscale","63","5","9","No","No","No","Yes","No","No","No","No","53","1","22806293","Limited"
"Lower Unit Suite, Spacious, W/Private Entrance","https://www.airbnb.com/rooms/1074269752403912429","1074269752403912429","14594-19795","17379","147.28","74","160","110","12","Low","2","Individual","1.0","5","170","Entire guest suite","Yes","Upscale","206","5","22","No","No","No","Yes","No","No","No","Yes","90","1","142795124","Moderate"
"2 Beds Lower Lvl Apt W/Parking","https://www.airbnb.com/rooms/914695127817441020","914695127817441020","15038-19787","17531","126.12","41","341","33","6","None","28","Individual","2.0","4","149","Entire home","Yes","Midscale","25","4.93","46","No","No","No","Yes","No","Yes","No","Yes","36","1","119282941","Moderate"
"Donmills Subway&Fireviewmall Longterm2+2condo","https://www.airbnb.com/rooms/718956932485354042","718956932485354042","13527-20913","17555","104.49","55","303","10","42","Low","28","Small","2.0","4","157","Entire condo","Yes","Midscale","63","4.8","10","No","Yes","No","Yes","Yes","Yes","No","Yes","129","N/A","226574539","Strict"
"East York Blue Couch Suite","https://www.airbnb.com/rooms/1186130559438738582","1186130559438738582","15152-21344","17933","86.63","76","272","19","36","None","28","Individual","1.0","5","106","Entire home","Yes","Midscale","94","5","6","No","No","No","Yes","No","No","No","Yes","57","1","1863732","Flexible"
